Type,Artifacts,Package,Version,Date,Reference
package,@voiceflow/runtime@1.29.1,@voiceflow/runtime,1.29.1,24/11/2025,https://www.wiz.io/blog/shai-hulud-2-0-ongoing-supply-chain-attack#references-972
package,@voiceflow/runtime-client-js@1.17.3,@voiceflow/runtime-client-js,1.17.3,24/11/2025,https://www.wiz.io/blog/shai-hulud-2-0-ongoing-supply-chain-attack#references-973
package,@voiceflow/sdk-runtime@1.43.1,@voiceflow/sdk-runtime,1.43.1,24/11/2025,https://www.wiz.io/blog/shai-hulud-2-0-ongoing-supply-chain-attack#references-974
package,@voiceflow/secrets-provider@1.9.3,@voiceflow/secrets-provider,1.9.3,24/11/2025,https://www.wiz.io/blog/shai-hulud-2-0-ongoing-supply-chain-attack#references-975
package,@voiceflow/semantic-release-config@1.4.1,@voiceflow/semantic-release-config,1.4.1,24/11/2025,https://www.wiz.io/blog/shai-hulud-2-0-ongoing-supply-chain-attack#references-976
package,@voiceflow/serverless-plugin-typescript@2.1.7,@voiceflow/serverless-plugin-typescript,2.1.7,24/11/2025,https://www.wiz.io/blog/shai-hulud-2-0-ongoing-supply-chain-attack#references-977
package,@voiceflow/slate-serializer@1.7.3,@voiceflow/slate-serializer,1.7.3,24/11/2025,https://www.wiz.io/blog/shai-hulud-2-0-ongoing-supply-chain-attack#references-978
package,@voiceflow/stitches-react@2.3.2,@voiceflow/stitches-react,2.3.2,24/11/2025,https://www.wiz.io/blog/shai-hulud-2-0-ongoing-supply-chain-attack#references-979
package,@voiceflow/storybook-config@1.2.2,@voiceflow/storybook-config,1.2.2,24/11/2025,https://www.wiz.io/blog/shai-hulud-2-0-ongoing-supply-chain-attack#references-980
package,@voiceflow/stylelint-config@1.1.1,@voiceflow/stylelint-config,1.1.1,24/11/2025,https://www.wiz.io/blog/shai-hulud-2-0-ongoing-supply-chain-attack#references-981
package,@voiceflow/test-common@2.1.2,@voiceflow/test-common,2.1.2,24/11/2025,https://www.wiz.io/blog/shai-hulud-2-0-ongoing-supply-chain-attack#references-982
package,@voiceflow/tsconfig@1.12.2,@voiceflow/tsconfig,1.12.2,24/11/2025,https://www.wiz.io/blog/shai-hulud-2-0-ongoing-supply-chain-attack#references-983
package,@voiceflow/tsconfig-paths@1.1.4,@voiceflow/tsconfig-paths,1.1.4,24/11/2025,https://www.wiz.io/blog/shai-hulud-2-0-ongoing-supply-chain-attack#references-984
package,@voiceflow/utils-designer@1.74.19,@voiceflow/utils-designer,1.74.19,24/11/2025,https://www.wiz.io/blog/shai-hulud-2-0-ongoing-supply-chain-attack#references-985
package,@voiceflow/verror@1.1.4,@voiceflow/verror,1.1.4,24/11/2025,https://www.wiz.io/blog/shai-hulud-2-0-ongoing-supply-chain-attack#references-986
package,@voiceflow/vite-config@2.6.3,@voiceflow/vite-config,2.6.3,24/11/2025,https://www.wiz.io/blog/shai-hulud-2-0-ongoing-supply-chain-attack#references-987
package,@voiceflow/vitest-config@1.10.2,@voiceflow/vitest-config,1.10.2,24/11/2025,https://www.wiz.io/blog/shai-hulud-2-0-ongoing-supply-chain-attack#references-988
package,@voiceflow/voice-types@2.10.59,@voiceflow/voice-types,2.10.59,24/11/2025,https://www.wiz.io/blog/shai-hulud-2-0-ongoing-supply-chain-attack#references-989
package,@voiceflow/voiceflow-types@3.32.46,@voiceflow/voiceflow-types,3.32.46,24/11/2025,https://www.wiz.io/blog/shai-hulud-2-0-ongoing-supply-chain-attack#references-990
package,@voiceflow/widget@1.7.19,@voiceflow/widget,1.7.19,24/11/2025,https://www.wiz.io/blog/shai-hulud-2-0-ongoing-supply-chain-attack#references-991
package,@zapier/ai-actions@0.1.19,@zapier/ai-actions,0.1.19,24/11/2025,https://www.wiz.io/blog/shai-hulud-2-0-ongoing-supply-chain-attack#references-992
package,@zapier/ai-actions-react@0.1.12,@zapier/ai-actions-react,0.1.12,24/11/2025,https://www.wiz.io/blog/shai-hulud-2-0-ongoing-supply-chain-attack#references-993
package,@zapier/babel-preset-zapier@6.4.1,@zapier/babel-preset-zapier,6.4.1,24/11/2025,https://www.wiz.io/blog/shai-hulud-2-0-ongoing-supply-chain-attack#references-994
package,@zapier/browserslist-config-zapier@1.0.5,@zapier/browserslist-config-zapier,1.0.5,24/11/2025,https://www.wiz.io/blog/shai-hulud-2-0-ongoing-supply-chain-attack#references-995
package,@zapier/eslint-plugin-zapier@11.0.3,@zapier/eslint-plugin-zapier,11.0.3,24/11/2025,https://www.wiz.io/blog/shai-hulud-2-0-ongoing-supply-chain-attack#references-996
package,@zapier/mcp-integration@3.0.1,@zapier/mcp-integration,3.0.1,24/11/2025,https://www.wiz.io/blog/shai-hulud-2-0-ongoing-supply-chain-attack#references-997
package,@zapier/secret-scrubber@1.1.3,@zapier/secret-scrubber,1.1.3,24/11/2025,https://www.wiz.io/blog/shai-hulud-2-0-ongoing-supply-chain-attack#references-998
package,@zapier/spectral-api-ruleset@1.9.2,@zapier/spectral-api-ruleset,1.9.2,24/11/2025,https://www.wiz.io/blog/shai-hulud-2-0-ongoing-supply-chain-attack#references-999
package,@zapier/stubtree@0.1.3,@zapier/stubtree,0.1.3,24/11/2025,https://www.wiz.io/blog/shai-hulud-2-0-ongoing-supply-chain-attack#references-1000
package,@zapier/zapier-sdk@0.15.6,@zapier/zapier-sdk,0.15.6,24/11/2025,https://www.wiz.io/blog/shai-hulud-2-0-ongoing-supply-chain-attack#references-1001
package,asyncapi-preview@1.0.1,asyncapi-preview,1.0.1,24/11/2025,https://www.wiz.io/blog/shai-hulud-2-0-ongoing-supply-chain-attack#references-1002
package,axios-cancelable@1.0.1,axios-cancelable,1.0.1,24/11/2025,https://www.wiz.io/blog/shai-hulud-2-0-ongoing-supply-chain-attack#references-1003
package,axios-timed@1.0.1,axios-timed,1.0.1,24/11/2025,https://www.wiz.io/blog/shai-hulud-2-0-ongoing-supply-chain-attack#references-1004
package,barebones-css@1.1.4,barebones-css,1.1.4,24/11/2025,https://www.wiz.io/blog/shai-hulud-2-0-ongoing-supply-chain-attack#references-1005
package,bidirectional-adapter@1.2.2,bidirectional-adapter,1.2.2,24/11/2025,https://www.wiz.io/blog/shai-hulud-2-0-ongoing-supply-chain-attack#references-1006
package,bytecode-checker-cli@1.0.9,bytecode-checker-cli,1.0.9,24/11/2025,https://www.wiz.io/blog/shai-hulud-2-0-ongoing-supply-chain-attack#references-1007
package,chrome-extension-downloads@0.0.4,chrome-extension-downloads,0.0.4,24/11/2025,https://www.wiz.io/blog/shai-hulud-2-0-ongoing-supply-chain-attack#references-1008
package,coinmarketcap-api@3.1.2,coinmarketcap-api,3.1.2,24/11/2025,https://www.wiz.io/blog/shai-hulud-2-0-ongoing-supply-chain-attack#references-1009
package,compare-obj@1.1.1,compare-obj,1.1.1,24/11/2025,https://www.wiz.io/blog/shai-hulud-2-0-ongoing-supply-chain-attack#references-1010
package,composite-reducer@1.0.5,composite-reducer,1.0.5,24/11/2025,https://www.wiz.io/blog/shai-hulud-2-0-ongoing-supply-chain-attack#references-1011
package,count-it-down@1.0.1,count-it-down,1.0.1,24/11/2025,https://www.wiz.io/blog/shai-hulud-2-0-ongoing-supply-chain-attack#references-1012
package,create-glee-app@0.2.2,create-glee-app,0.2.2,24/11/2025,https://www.wiz.io/blog/shai-hulud-2-0-ongoing-supply-chain-attack#references-1013
package,create-hardhat3-app@1.1.3,create-hardhat3-app,1.1.3,24/11/2025,https://www.wiz.io/blog/shai-hulud-2-0-ongoing-supply-chain-attack#references-1014
package,create-mcp-use-app@0.5.3,create-mcp-use-app,0.5.3,24/11/2025,https://www.wiz.io/blog/shai-hulud-2-0-ongoing-supply-chain-attack#references-1015
package,dialogflow-es@1.1.3,dialogflow-es,1.1.3,24/11/2025,https://www.wiz.io/blog/shai-hulud-2-0-ongoing-supply-chain-attack#references-1016
package,dotnet-template@0.0.4,dotnet-template,0.0.4,24/11/2025,https://www.wiz.io/blog/shai-hulud-2-0-ongoing-supply-chain-attack#references-1017
package,evm-checkcode-cli@1.0.12,evm-checkcode-cli,1.0.12,24/11/2025,https://www.wiz.io/blog/shai-hulud-2-0-ongoing-supply-chain-attack#references-1018
package,fat-fingered@1.0.1,fat-fingered,1.0.1,24/11/2025,https://www.wiz.io/blog/shai-hulud-2-0-ongoing-supply-chain-attack#references-1019
package,feature-flip@1.0.1,feature-flip,1.0.1,24/11/2025,https://www.wiz.io/blog/shai-hulud-2-0-ongoing-supply-chain-attack#references-1020
package,fittxt@1.0.2,fittxt,1.0.2,24/11/2025,https://www.wiz.io/blog/shai-hulud-2-0-ongoing-supply-chain-attack#references-1021
package,flapstacks@1.0.1,flapstacks,1.0.1,24/11/2025,https://www.wiz.io/blog/shai-hulud-2-0-ongoing-supply-chain-attack#references-1022
package,flatten-unflatten@1.0.1,flatten-unflatten,1.0.1,24/11/2025,https://www.wiz.io/blog/shai-hulud-2-0-ongoing-supply-chain-attack#references-1023
package,fuzzy-finder@1.0.5,fuzzy-finder,1.0.5,24/11/2025,https://www.wiz.io/blog/shai-hulud-2-0-ongoing-supply-chain-attack#references-1024
package,gate-evm-check-code2@2.0.5,gate-evm-check-code2,2.0.5,24/11/2025,https://www.wiz.io/blog/shai-hulud-2-0-ongoing-supply-chain-attack#references-1025
package,gate-evm-tools-test@1.0.5,gate-evm-tools-test,1.0.5,24/11/2025,https://www.wiz.io/blog/shai-hulud-2-0-ongoing-supply-chain-attack#references-1026
package,gatsby-plugin-cname@1.0.1,gatsby-plugin-cname,1.0.1,24/11/2025,https://www.wiz.io/blog/shai-hulud-2-0-ongoing-supply-chain-attack#references-1027
package,github-action-for-generator@2.1.28,github-action-for-generator,2.1.28,24/11/2025,https://www.wiz.io/blog/shai-hulud-2-0-ongoing-supply-chain-attack#references-1028
package,go-template@0.1.8,go-template,0.1.8,24/11/2025,https://www.wiz.io/blog/shai-hulud-2-0-ongoing-supply-chain-attack#references-1029
package,gulp-inject-envs@1.2.1,gulp-inject-envs,1.2.1,24/11/2025,https://www.wiz.io/blog/shai-hulud-2-0-ongoing-supply-chain-attack#references-1030
package,haufe-axera-api-client@0.0.2,haufe-axera-api-client,0.0.2,24/11/2025,https://www.wiz.io/blog/shai-hulud-2-0-ongoing-supply-chain-attack#references-1031
package,httpness@1.0.2,httpness,1.0.2,24/11/2025,https://www.wiz.io/blog/shai-hulud-2-0-ongoing-supply-chain-attack#references-1032
package,image-to-uri@1.0.1,image-to-uri,1.0.1,24/11/2025,https://www.wiz.io/blog/shai-hulud-2-0-ongoing-supply-chain-attack#references-1033
package,jacob-zuma@1.0.1,jacob-zuma,1.0.1,24/11/2025,https://www.wiz.io/blog/shai-hulud-2-0-ongoing-supply-chain-attack#references-1034
package,jquery-bindings@1.1.3,jquery-bindings,1.1.3,24/11/2025,https://www.wiz.io/blog/shai-hulud-2-0-ongoing-supply-chain-attack#references-1035
package,kill-port@2.0.3,kill-port,2.0.3,24/11/2025,https://www.wiz.io/blog/shai-hulud-2-0-ongoing-supply-chain-attack#references-1036
package,kwami@1.5.10,kwami,1.5.10,24/11/2025,https://www.wiz.io/blog/shai-hulud-2-0-ongoing-supply-chain-attack#references-1037
package,lang-codes@1.0.1,lang-codes,1.0.1,24/11/2025,https://www.wiz.io/blog/shai-hulud-2-0-ongoing-supply-chain-attack#references-1038
package,license-o-matic@1.2.1,license-o-matic,1.2.1,24/11/2025,https://www.wiz.io/blog/shai-hulud-2-0-ongoing-supply-chain-attack#references-1039
package,lint-staged-imagemin@1.3.1,lint-staged-imagemin,1.3.1,24/11/2025,https://www.wiz.io/blog/shai-hulud-2-0-ongoing-supply-chain-attack#references-1040
package,mcp-use@1.4.3,mcp-use,1.4.3,24/11/2025,https://www.wiz.io/blog/shai-hulud-2-0-ongoing-supply-chain-attack#references-1041
package,nanoreset@7.0.1,nanoreset,7.0.1,24/11/2025,https://www.wiz.io/blog/shai-hulud-2-0-ongoing-supply-chain-attack#references-1042
package,next-circular-dependency@1.0.2,next-circular-dependency,1.0.2,24/11/2025,https://www.wiz.io/blog/shai-hulud-2-0-ongoing-supply-chain-attack#references-1043
package,next-simple-google-analytics@1.1.1,next-simple-google-analytics,1.1.1,24/11/2025,https://www.wiz.io/blog/shai-hulud-2-0-ongoing-supply-chain-attack#references-1044
package,next-styled-nprogress@1.0.5,next-styled-nprogress,1.0.5,24/11/2025,https://www.wiz.io/blog/shai-hulud-2-0-ongoing-supply-chain-attack#references-1045
package,normal-store@1.3.4,normal-store,1.3.4,24/11/2025,https://www.wiz.io/blog/shai-hulud-2-0-ongoing-supply-chain-attack#references-1046
package,obj-to-css@1.0.2,obj-to-css,1.0.2,24/11/2025,https://www.wiz.io/blog/shai-hulud-2-0-ongoing-supply-chain-attack#references-1047
package,parcel-plugin-asset-copier@1.1.3,parcel-plugin-asset-copier,1.1.3,24/11/2025,https://www.wiz.io/blog/shai-hulud-2-0-ongoing-supply-chain-attack#references-1048
package,pico-uid@1.0.3,pico-uid,1.0.3,24/11/2025,https://www.wiz.io/blog/shai-hulud-2-0-ongoing-supply-chain-attack#references-1049
package,posthog-node@5.11.3,posthog-node,5.11.3,24/11/2025,https://www.wiz.io/blog/shai-hulud-2-0-ongoing-supply-chain-attack#references-1050
package,posthog-react-native@4.12.5,posthog-react-native,4.12.5,24/11/2025,https://www.wiz.io/blog/shai-hulud-2-0-ongoing-supply-chain-attack#references-1051
package,ra-data-firebase@1.0.7,ra-data-firebase,1.0.7,24/11/2025,https://www.wiz.io/blog/shai-hulud-2-0-ongoing-supply-chain-attack#references-1052
package,react-hook-form-persist@3.0.2,react-hook-form-persist,3.0.2,24/11/2025,https://www.wiz.io/blog/shai-hulud-2-0-ongoing-supply-chain-attack#references-1053
package,react-jam-icons@1.0.1,react-jam-icons,1.0.1,24/11/2025,https://www.wiz.io/blog/shai-hulud-2-0-ongoing-supply-chain-attack#references-1054
package,react-keycloak-context@1.0.8,react-keycloak-context,1.0.8,24/11/2025,https://www.wiz.io/blog/shai-hulud-2-0-ongoing-supply-chain-attack#references-1055
package,react-micromodal.js@1.0.1,react-micromodal.js,1.0.1,24/11/2025,https://www.wiz.io/blog/shai-hulud-2-0-ongoing-supply-chain-attack#references-1056
package,react-native-datepicker-modal@1.3.1,react-native-datepicker-modal,1.3.1,24/11/2025,https://www.wiz.io/blog/shai-hulud-2-0-ongoing-supply-chain-attack#references-1057
package,react-native-email@2.1.2,react-native-email,2.1.2,24/11/2025,https://www.wiz.io/blog/shai-hulud-2-0-ongoing-supply-chain-attack#references-1058
package,react-native-fetch@2.0.1,react-native-fetch,2.0.1,24/11/2025,https://www.wiz.io/blog/shai-hulud-2-0-ongoing-supply-chain-attack#references-1059
package,react-native-get-pixel-dimensions@1.0.1,react-native-get-pixel-dimensions,1.0.1,24/11/2025,https://www.wiz.io/blog/shai-hulud-2-0-ongoing-supply-chain-attack#references-1060
package,react-native-jam-icons@1.0.1,react-native-jam-icons,1.0.1,24/11/2025,https://www.wiz.io/blog/shai-hulud-2-0-ongoing-supply-chain-attack#references-1061
package,react-native-log-level@1.2.1,react-native-log-level,1.2.1,24/11/2025,https://www.wiz.io/blog/shai-hulud-2-0-ongoing-supply-chain-attack#references-1062
package,react-native-phone-call@1.2.1,react-native-phone-call,1.2.1,24/11/2025,https://www.wiz.io/blog/shai-hulud-2-0-ongoing-supply-chain-attack#references-1063
package,react-native-retriable-fetch@2.0.1,react-native-retriable-fetch,2.0.1,24/11/2025,https://www.wiz.io/blog/shai-hulud-2-0-ongoing-supply-chain-attack#references-1064
package,react-native-view-finder@1.2.1,react-native-view-finder,1.2.1,24/11/2025,https://www.wiz.io/blog/shai-hulud-2-0-ongoing-supply-chain-attack#references-1065
package,react-native-websocket@1.0.3,react-native-websocket,1.0.3,24/11/2025,https://www.wiz.io/blog/shai-hulud-2-0-ongoing-supply-chain-attack#references-1066
package,redux-router-kit@1.2.2,redux-router-kit,1.2.2,24/11/2025,https://www.wiz.io/blog/shai-hulud-2-0-ongoing-supply-chain-attack#references-1067
package,sa-company-registration-number-regex@1.0.1,sa-company-registration-number-regex,1.0.1,24/11/2025,https://www.wiz.io/blog/shai-hulud-2-0-ongoing-supply-chain-attack#references-1068
package,sa-id-gen@1.0.5,sa-id-gen,1.0.5,24/11/2025,https://www.wiz.io/blog/shai-hulud-2-0-ongoing-supply-chain-attack#references-1069
package,set-nested-prop@2.0.1,set-nested-prop,2.0.1,24/11/2025,https://www.wiz.io/blog/shai-hulud-2-0-ongoing-supply-chain-attack#references-1070
package,shell-exec@1.1.4,shell-exec,1.1.4,24/11/2025,https://www.wiz.io/blog/shai-hulud-2-0-ongoing-supply-chain-attack#references-1071
package,skills-use@0.1.2,skills-use,0.1.2,24/11/2025,https://www.wiz.io/blog/shai-hulud-2-0-ongoing-supply-chain-attack#references-1072
package,svelte-toasty@1.1.3,svelte-toasty,1.1.3,24/11/2025,https://www.wiz.io/blog/shai-hulud-2-0-ongoing-supply-chain-attack#references-1073
package,template-lib@1.1.4,template-lib,1.1.4,24/11/2025,https://www.wiz.io/blog/shai-hulud-2-0-ongoing-supply-chain-attack#references-1074
package,template-micro-service@1.0.2,template-micro-service,1.0.2,24/11/2025,https://www.wiz.io/blog/shai-hulud-2-0-ongoing-supply-chain-attack#references-1075
package,tenacious-fetch@2.3.2,tenacious-fetch,2.3.2,24/11/2025,https://www.wiz.io/blog/shai-hulud-2-0-ongoing-supply-chain-attack#references-1076
package,test-foundry-app@1.0.3,test-foundry-app,1.0.3,24/11/2025,https://www.wiz.io/blog/shai-hulud-2-0-ongoing-supply-chain-attack#references-1077
package,test-hardhat-app@1.0.3,test-hardhat-app,1.0.3,24/11/2025,https://www.wiz.io/blog/shai-hulud-2-0-ongoing-supply-chain-attack#references-1078
package,typefence@1.2.2,typefence,1.2.2,24/11/2025,https://www.wiz.io/blog/shai-hulud-2-0-ongoing-supply-chain-attack#references-1079
package,undefsafe-typed@1.0.3,undefsafe-typed,1.0.3,24/11/2025,https://www.wiz.io/blog/shai-hulud-2-0-ongoing-supply-chain-attack#references-1080
package,upload-to-play-store@1.0.1,upload-to-play-store,1.0.1,24/11/2025,https://www.wiz.io/blog/shai-hulud-2-0-ongoing-supply-chain-attack#references-1081
package,url-encode-decode@1.0.1,url-encode-decode,1.0.1,24/11/2025,https://www.wiz.io/blog/shai-hulud-2-0-ongoing-supply-chain-attack#references-1082
package,vf-oss-template@1.0.3,vf-oss-template,1.0.3,24/11/2025,https://www.wiz.io/blog/shai-hulud-2-0-ongoing-supply-chain-attack#references-1083
package,victoria-wallet-constants@0.1.2,victoria-wallet-constants,0.1.2,24/11/2025,https://www.wiz.io/blog/shai-hulud-2-0-ongoing-supply-chain-attack#references-1084
package,victoria-wallet-core@0.1.2,victoria-wallet-core,0.1.2,24/11/2025,https://www.wiz.io/blog/shai-hulud-2-0-ongoing-supply-chain-attack#references-1085
package,victoria-wallet-type@0.1.2,victoria-wallet-type,0.1.2,24/11/2025,https://www.wiz.io/blog/shai-hulud-2-0-ongoing-supply-chain-attack#references-1086
package,victoria-wallet-utils@0.1.2,victoria-wallet-utils,0.1.2,24/11/2025,https://www.wiz.io/blog/shai-hulud-2-0-ongoing-supply-chain-attack#references-1087
package,victoria-wallet-validator@0.1.2,victoria-wallet-validator,0.1.2,24/11/2025,https://www.wiz.io/blog/shai-hulud-2-0-ongoing-supply-chain-attack#references-1088
package,victoriaxoaquyet-wallet-core@0.2.2,victoriaxoaquyet-wallet-core,0.2.2,24/11/2025,https://www.wiz.io/blog/shai-hulud-2-0-ongoing-supply-chain-attack#references-1089
package,wallet-evm@0.3.1,wallet-evm,0.3.1,24/11/2025,https://www.wiz.io/blog/shai-hulud-2-0-ongoing-supply-chain-attack#references-1090
package,wallet-type@0.1.2,wallet-type,0.1.2,24/11/2025,https://www.wiz.io/blog/shai-hulud-2-0-ongoing-supply-chain-attack#references-1091
package,wenk@1.0.9,wenk,1.0.9,24/11/2025,https://www.wiz.io/blog/shai-hulud-2-0-ongoing-supply-chain-attack#references-1092
package,zapier-async-storage@1.0.2,zapier-async-storage,1.0.2,24/11/2025,https://www.wiz.io/blog/shai-hulud-2-0-ongoing-supply-chain-attack#references-1093
package,zapier-platform-cli@18.0.3,zapier-platform-cli,18.0.3,24/11/2025,https://www.wiz.io/blog/shai-hulud-2-0-ongoing-supply-chain-attack#references-1094
package,zapier-platform-core@18.0.3,zapier-platform-core,18.0.3,24/11/2025,https://www.wiz.io/blog/shai-hulud-2-0-ongoing-supply-chain-attack#references-1095
package,zapier-platform-legacy-scripting-runner@4.0.2,zapier-platform-legacy-scripting-runner,4.0.2,24/11/2025,https://www.wiz.io/blog/shai-hulud-2-0-ongoing-supply-chain-attack#references-1096
package,zapier-platform-schema@18.0.3,zapier-platform-schema,18.0.3,24/11/2025,https://www.wiz.io/blog/shai-hulud-2-0-ongoing-supply-chain-attack#references-1097
